4840,[2648, 8224]
4841,[2648, 7483]
4842,[2648, 6356]
4843,[15073, 1457]
4844,[15073, 16267]
4845,[10231, 10232]
4846,[11938, 10232]
4847,[10607, 9357, 9496]
4848,[10607, 10864, 3117, 17196]
4849,[9907, 10492]
4850,[9907, 10001]
4851,[740, 3609]
4852,[740, 2246]
4853,[2246, 5334]
4854,[11434, 8088]
4855,[11434, 11415]
4856,[17604, 3273]
4857,[17604, 14138]
4858,[4249, 4108]
4859,[4249, 4109]
4860,[5670, 5382, 5992]
4861,[5670, 5993]
4862,[5670, 5854]
4863,[5383, 4862]
4864,[5383, 5855]
4865,[7826, 7316]
4866,[7826, 10313]
4867,[8438, 7316]
4868,[8438, 16489]
4869,[10931, 6302]
4870,[10931, 12319]
4871,[3332, 1133, 1283]
4872,[3332, 1731]
4873,[10988, 10891]
4874,[10988, 18184, 11625]
4875,[17697, 17408]
4876,[15475, 15107]
4877,[15475, 15526]
4878,[15475, 15797]
4879,[16731, 16432]
4880,[16731, 16993]
4881,[17030, 16777]
4882,[17030, 17029]
4883,[17408, 17363, 17029]
4884,[16732, 16433]
4885,[16732, 16569]
4886,[16732, 16993]
4887,[12118, 13360]
4888,[16733, 16434]
4889,[16733, 16695]
4890,[16489, 1134, 1612]
4891,[840, 842]
4892,[840, 1024]
4893,[841, 839]
4894,[841, 842]
4895,[18124, 453, 490]
4896,[18124, 18169, 490]
4897,[4211, 14386]
4898,[14938, 15202]
4899,[14938, 14994]
4900,[15471, 14995]
4901,[15471, 15610]
4902,[15610, 15739, 15476]
4903,[7568, 12241]
4904,[12241, 15742]
4905,[4717, 4857, 15788]
4906,[4717, 14335, 7363]
4907,[11140, 4019]
4908,[11140, 11476]
4909,[11476, 4409]
4910,[15788, 4689]
4911,[4689, 16560]
4912,[3253, 817, 17387]
4913,[3253, 1276]
4914,[1774, 1245]
4915,[1774, 2072]
4916,[1774, 2159]
4917,[1245, 2209, 5469]
4918,[1245, 17166]
4919,[3750, 3657]
4920,[3750, 4175]
4921,[3750, 3799]
4922,[16264, 268, 605, 561, 606, 2995, 9454, 10492]
4923,[16264, 4586, 14110, 18108, 9720]
4924,[81, 17925]
4925,[81, 10278]
4926,[15286, 4490, 15397]
4927,[15286, 15285]
4928,[15449, 15448]
4929,[2080, 1005, 1004, 2079]
4930,[2080, 2116]
4931,[17676, 5555, 17621]
4932,[17676, 16849]
4933,[5344, 3756]
4934,[5344, 13473]
4935,[4181, 3756]
4936,[4180, 3755]
4937,[4180, 4179]
4938,[5408, 4179]
4939,[5408, 5356]
4940,[13741, 13614]
4941,[13741, 13987]
4942,[13741, 14514, 13986]
4943,[13986, 14221]
4944,[14448, 14183]
4945,[14448, 14449]
4946,[16480, 16777]
4947,[10175, 10471]
4948,[10175, 10891]
4949,[8636, 8069]
4950,[8636, 8687]
4951,[9276, 8687]
4952,[9276, 9277]
4953,[9277, 8406]
4954,[12656, 12657]
4955,[10626, 9752]
4956,[10626, 10581]
4957,[10869, 10534]
4958,[11248, 10502]
4959,[11248, 18155, 11176]
4960,[12412, 11371, 13347]
4961,[12412, 12313]
4962,[12313, 6722]
4963,[12313, 12491, 10117, 15943]
4964,[15983, 15984]
4965,[13436, 4002, 4166]
4966,[13436, 6380, 12200, 12332]
4967,[9683, 5537, 8826]
4968,[9683, 6553]
4969,[13390, 6722]
4970,[13390, 13347]
4971,[13390, 15943]
4972,[14736, 14699]
4973,[14736, 15943]
4974,[17278, 17325, 17665, 17790]
4975,[17823, 17958]
4976,[17958, 213]
4977,[983, 599]
4978,[983, 1036]
4979,[983, 1353, 1660]
4980,[1660, 1662]
4981,[1660, 2149]
4982,[2663, 3167]
4983,[2663, 2664]
4984,[2149, 2150]
4985,[2149, 2664]
4986,[3167, 3168]
4987,[4068, 3168]
4988,[4068, 4728]
4989,[4068, 4122]
4990,[4728, 4782]
4991,[5769, 5500, 5497]
4992,[5769, 5812]
4993,[5812, 5497]
4994,[5204, 4732]
4995,[5204, 5150]
4996,[5204, 5203]
4997,[6430, 5150]
4998,[6430, 6385]
4999,[8069, 6385]
5000,[8069, 8070]
5001,[14317, 13948]
5002,[14317, 14457]
5003,[14532, 13781, 14531]
5004,[14532, 14531]
5005,[14532, 14533]
5006,[13948, 13485]
5007,[14533, 14278]
5008,[15431, 14406]
5009,[15431, 15432]
5010,[15809, 15432]
5011,[15809, 16180]
5012,[16220, 16180]
5013,[16220, 16538]
5014,[16492, 16832]
5015,[16492, 16538]
5016,[16832, 16879]
5017,[16832, 17790]
5018,[6679, 2124, 6627]
5019,[6679, 18011]
5020,[13184, 4224, 7099]
5021,[13184, 10149, 12044]
5022,[7758, 28]
5023,[7758, 707]
5024,[6514, 2015]
5025,[6514, 6463]
5026,[17100, 3041]
5027,[17100, 13152]
5028,[13453, 10951]
5029,[13453, 16558]
5030,[2923, 2729]
5031,[2923, 3245]
5032,[3557, 3245]
5033,[3557, 3830]
5034,[4114, 3830]
5035,[4114, 4258]
5036,[14226, 1126]
5037,[14226, 5191]
5038,[4825, 4990]
5039,[4825, 4950, 5188]
5040,[5726, 3598, 5188]
5041,[5726, 5860]
5042,[298, 5450]
5043,[298, 4238]
5044,[1641, 17430]
5045,[1641, 15315, 14618]
5046,[6732, 6731]
5047,[91, 90, 41]
5048,[91, 6730]
5049,[13742, 11896]
5050,[13742, 13743]
5051,[17170, 3189]
5052,[17170, 17786]
5053,[5450, 5451]
5054,[7035, 7087]
5055,[7035, 17853]
5056,[11896, 6583]
5057,[3841, 4213]
5058,[3841, 3929]
5059,[3929, 3928]
5060,[3929, 4306]
5061,[3928, 4414]
5062,[3928, 3965]
5063,[2812, 2771, 2770]
5064,[2812, 3366]
5065,[2278, 2245]
5066,[2278, 2770]
5067,[1735, 1698]
5068,[1735, 2245]
5069,[743, 692]
5070,[743, 18239]
5071,[1150, 692]
5072,[1150, 1149]
5073,[3367, 3366]
5074,[3367, 3964]
5075,[3965, 3964]
5076,[3965, 4466]
5077,[12514, 1359]
5078,[12514, 10782, 10040, 8637, 11173]
5079,[12514, 13964]
5080,[4213, 18152]
5081,[4213, 4264]
5082,[11175, 11173]
5083,[11175, 11174]
5084,[11175, 12203]
5085,[11139, 11107]
5086,[11139, 12203]
5087,[11139, 11174]
5088,[11174, 12203]
5089,[4973, 7563]
5090,[7245, 7563]
5091,[7245, 12695, 10288]
5092,[16124, 16442]
5093,[16124, 16180]
5094,[16787, 16786]
5095,[16787, 17373]
5096,[16442, 16786]
5097,[16442, 16493]
5098,[17326, 17914]
5099,[17326, 17373]
5100,[17915, 18239]
5101,[2113, 216]
5102,[14204, 3224]
5103,[2625, 2358, 2905]
5104,[2625, 2826, 5165]
5105,[16805, 1123]
5106,[816, 6171]
5107,[816, 17618]
5108,[8673, 1123]
5109,[8673, 3876]
5110,[1123, 6545]
5111,[6171, 15854]
5112,[11770, 2865]
5113,[11770, 14459]
5114,[11770, 13087]
5115,[13087, 14459]
5116,[6043, 1413]
5117,[6043, 2865]
5118,[12673, 13970]
5119,[17577, 2261]
5120,[17577, 4847]
5121,[15027, 1762, 6410]
5122,[15027, 7936]
5123,[15027, 11753, 14686]
5124,[6574, 5923]
5125,[6574, 6651]
5126,[7147, 6724]
5127,[7147, 6847]
5128,[3953, 13613]
5129,[3953, 16922]
5130,[3953, 10661]
5131,[17503, 16642]
5132,[17503, 17405]
5133,[10661, 16842]
5134,[10661, 14341]
5135,[1393, 1278]
5136,[1393, 2058]
5137,[17895, 200]
5138,[17895, 541]
5139,[2182, 2473]
5140,[2182, 2306]
5141,[1610, 2306]
5142,[1610, 1726]
5143,[2058, 1798]
5144,[2058, 2343]
5145,[3067, 2971]
5146,[3067, 4546]
5147,[3067, 3103]
5148,[6061, 891]
5149,[6061, 7824]
5150,[891, 6693]
5151,[342, 13170]
5152,[342, 16001]
5153,[11391, 9678]
5154,[11391, 16001]
5155,[13171, 13006, 11975]
5156,[13171, 13201, 14908, 11013]
5157,[5440, 3024, 16375]
5158,[5440, 13315]
5159,[10357, 660, 3640]
5160,[10357, 16671]
5161,[10357, 13961]
5162,[17464, 15820]
5163,[17464, 17787]
5164,[17207, 14316]
5165,[17207, 15114, 8065]
5166,[16012, 3640]
5167,[16012, 12692, 12505]
5168,[2776, 335]
5169,[2776, 2438]
5170,[2776, 14121]
5171,[2077, 1633]
5172,[2077, 1741]
5173,[193, 17931]
5174,[193, 520]
5175,[950, 520]
5176,[950, 1460]
5177,[15331, 14969]
5178,[15331, 15403, 15088]
5179,[14064, 13912, 13547]
5180,[14064, 14291]
5181,[14064, 17358, 2630, 1113, 14065]
5182,[13496, 13088]
5183,[13496, 13868]
5184,[13868, 13824]
5185,[14416, 14012]
5186,[14416, 14471]
5187,[4653, 4111]
5188,[4653, 4295]
5189,[4653, 4989]
5190,[15925, 4295]
5191,[15925, 15559]
5192,[16667, 4989]
5193,[16667, 16937]
5194,[17802, 5856]
5195,[17802, 17296]
5196,[17802, 18006, 7252]
5197,[1002, 54, 14874, 1462]
5198,[1002, 8061]
5199,[1002, 8444]
5200,[18254, 520]
5201,[18254, 17931]
5202,[17485, 17931]
5203,[1545, 216]
5204,[1545, 804, 1165]
5205,[754, 11041]
5206,[703, 1001]
5207,[1165, 1503]
5208,[1165, 1778]
5209,[1001, 1249]
5210,[17097, 2973, 9729, 15179, 17936]
5211,[17097, 16949]
5212,[9166, 2406]
5213,[9166, 12316]
5214,[15831, 15445]
5215,[15831, 15832, 15688, 15764]
5216,[16408, 15446, 15445]
5217,[16408, 16407]
5218,[14811, 14468, 14668]
5219,[14811, 14668]
5220,[14711, 14552]
5221,[14711, 14668]
5222,[14865, 14609]
5223,[15087, 2811]
5224,[15087, 10532, 14550, 15086]
5225,[8989, 8799]
5226,[13723, 13683]
5227,[13723, 13793]
5228,[13723, 14011, 14062, 13682]
5229,[13050, 13313]
5230,[8801, 8419]
5231,[8801, 8845]
5232,[9185, 8845]
5233,[9573, 9576]
5234,[12011, 11432]
5235,[12011, 13088]
5236,[13011, 13824]
5237,[13011, 13088]
5238,[13793, 13824]
5239,[10828, 10468]
5240,[10828, 10887]
5241,[11432, 11678]
5242,[13363, 13313]
5243,[13363, 13682]
5244,[13682, 13683]
5245,[9576, 10023]
5246,[10024, 10023]
5247,[10024, 10469]
5248,[10464, 4221]
5249,[10464, 10471]
5250,[10464, 10473, 10472]
5251,[10471, 10945]
5252,[8036, 7984]
5253,[8036, 8420]
5254,[8420, 8419]
5255,[8420, 8845]
5256,[7984, 8419]
5257,[8799, 8800]
5258,[1571, 2833]
5259,[1571, 17786]
5260,[5441, 3694]
5261,[5441, 5721, 5526]
5262,[5441, 17318, 8822]
5263,[7054, 9541]
5264,[7054, 8205, 14220, 15577]
5265,[10233, 6731]
5266,[10233, 10286]
5267,[12791, 12790]
5268,[12791, 13126]
5269,[13127, 13126]
5270,[13127, 13500]
5271,[928, 12947]
5272,[928, 14156, 13914]
5273,[13578, 13508, 13230, 11107]
5274,[13578, 13845]
5275,[14400, 13845]
5276,[3531, 4657]
5277,[3531, 17117]
5278,[15963, 4657]
5279,[15963, 8198, 5287, 10834]
5280,[14274, 12203]
5281,[14274, 13845]
5282,[6662, 6663]
5283,[6662, 9215]
5284,[10232, 10286]
5285,[9496, 9455]
5286,[9496, 10126]
5287,[9496, 9614, 10303]
5288,[17196, 3853, 13193]
5289,[17196, 6852]
5290,[10492, 6291]
5291,[10492, 10572]
5292,[10001, 9612]
5293,[10001, 10572]
5294,[10001, 17672]
5295,[5334, 4073]
5296,[5334, 12969]
5297,[5334, 16510]
5298,[8088, 4606]
5299,[8088, 15256]
5300,[14138, 4073]
5301,[14138, 8707]
5302,[4108, 3106]
5303,[4108, 3914]
5304,[4108, 4773, 4597, 3914]
5305,[4109, 3732]
5306,[4109, 4862]
5307,[5992, 6329]
5308,[5992, 6040]
5309,[5993, 6554, 6511]
5310,[5993, 6040]
5311,[5854, 6512, 6599]
5312,[5854, 6330]
5313,[4862, 4860]
5314,[5855, 5486]
5315,[5855, 6041]
5316,[7316, 9809]
5317,[6302, 1031]
5318,[6302, 8024, 9664, 1282]
5319,[1283, 1282]
5320,[1283, 1645]
5321,[1731, 1612]
5322,[1731, 2805]
5323,[1731, 1835, 2012]
5324,[10891, 11625]
5325,[10891, 10945]
5326,[11625, 1759]
5327,[11625, 1834]
5328,[11625, 9098]
5329,[15107, 14832, 14833]
5330,[15107, 15158]
5331,[15526, 15159]
5332,[15526, 15527, 15528]
5333,[15797, 15798]
5334,[15797, 16102]
5335,[16432, 16102]
5336,[16432, 16167]
5337,[16433, 16168]
5338,[16433, 16523]
5339,[16569, 16247]
5340,[16569, 16524]
5341,[16434, 16104]
5342,[16434, 16435]
5343,[1612, 1024]
5344,[1612, 2276]
5345,[842, 1340]
5346,[1024, 1836]
5347,[839, 490]
5348,[839, 1232]
5349,[14994, 15156]
5350,[14994, 14995]
5351,[14995, 14996, 15476]
5352,[15476, 15305]
5353,[17387, 12178]
5354,[17387, 16765, 15974]
5355,[1276, 12178]
5356,[1276, 7302]
5357,[2072, 2252]
5358,[2072, 5469]
5359,[2159, 3221, 10278]
5360,[2159, 2252]
5361,[5469, 2707]
5362,[5469, 14342]
5363,[17166, 10416]
5364,[17166, 11474, 15721, 7814]
5365,[3657, 3468, 4219]
5366,[3657, 4482]
5367,[4175, 3799]
5368,[4175, 4672]
5369,[4175, 4793]
5370,[3799, 3376]
5371,[3799, 3971]
5372,[10278, 5152]
5373,[15397, 12947]
5374,[15397, 14354]
5375,[15285, 15231]
5376,[15285, 16410]
5377,[2079, 2078]
5378,[2079, 2116]
5379,[2116, 3758]
5380,[17621, 2678, 16849]
5381,[17621, 17619, 17620]
5382,[16849, 16714]
5383,[3756, 3758]
5384,[3755, 3707]
5385,[3755, 3758]
5386,[4179, 4136, 5356]
5387,[5356, 16774, 5777, 5698]
5388,[13987, 13841]
5389,[13987, 14184]
5390,[14449, 14184]
5391,[14449, 14451]
5392,[8687, 8405]
5393,[8406, 8071]
5394,[8406, 8405]
5395,[9752, 8872]
5396,[9752, 9672]
5397,[10581, 9672]
5398,[10581, 10534]
5399,[10534, 10152]
5400,[10534, 10502]
5401,[10502, 10351, 10092]
5402,[11176, 620, 11658]
5403,[11176, 11177]
5404,[13347, 6722]
5405,[13347, 8473, 11548, 1912, 13950]
5406,[6722, 15401]
5407,[8826, 9934]
5408,[8826, 17117]
5409,[6553, 104, 4071]
5410,[6553, 9523]
5411,[17790, 17911]
5412,[213, 504]
5413,[213, 599]
5414,[599, 504]
5415,[1036, 1354]
5416,[1036, 1092]
5417,[1662, 1663]
5418,[1662, 2150]
5419,[2664, 3168]
5420,[2664, 2665]
5421,[2150, 2151]
5422,[2150, 2665]
5423,[3168, 3169]
5424,[4122, 3169]
5425,[4122, 4782]
5426,[4122, 16898]
5427,[4782, 17489]
5428,[5497, 5203]
5429,[4732, 3793]
5430,[4732, 4661]
5431,[4732, 4731]
5432,[5150, 4661]
5433,[5150, 5113]
5434,[5203, 4731]
5435,[6385, 5113]
5436,[6385, 6386]
5437,[8070, 6612]
5438,[8070, 8071]
5439,[8070, 8405]
5440,[13485, 4650, 17645]
5441,[13485, 13530]
5442,[14278, 13530]
5443,[14278, 14279]
5444,[14406, 14191]
5445,[14406, 14585]
5446,[15432, 7261, 14585]
5447,[15432, 15116]
5448,[16180, 16493]
5449,[16538, 16493]
5450,[16538, 16833]
5451,[16879, 16833]
5452,[16879, 17911]
5453,[6627, 6703]
5454,[6627, 6918]
5455,[6627, 16281]
5456,[28, 1553]
5457,[28, 14821, 11792]
5458,[2015, 16140]
5459,[2015, 4299]
5460,[6463, 2981]
5461,[6463, 8782]
5462,[3041, 3070]
5463,[3041, 4299]
5464,[3041, 10535, 14781]
5465,[16558, 6556, 16455]
5466,[16558, 6841]
5467,[16558, 14781]
5468,[3245, 2651]
5469,[3245, 3642, 3830]
5470,[1126, 2590]
5471,[1126, 5178]
5472,[5191, 2714]
5473,[5191, 4864]
5474,[5188, 5340, 5955]
5475,[5860, 5996, 6984]
5476,[5860, 11600]
5477,[17430, 15383]
5478,[17430, 15644, 781]
5479,[6731, 6783]
5480,[41, 6728]
5481,[41, 18261]
5482,[6730, 6729, 6728]
5483,[6730, 6783]
5484,[13743, 10212]
5485,[13743, 13703, 14027, 14028]
5486,[13743, 15423, 16071]
5487,[3189, 4021]
5488,[3189, 11989, 3962]
5489,[17786, 10832]
5490,[7087, 7088, 6552]
5491,[7087, 15466]
5492,[7087, 10212]
5493,[17853, 11654]
5494,[17853, 17418]
5495,[4306, 4307]
5496,[4306, 4351]
5497,[4414, 4351]
5498,[4414, 4467]
5499,[2770, 2769]
5500,[2770, 3304]
5501,[3366, 3305, 3304]
5502,[3366, 3927]
5503,[2245, 2196]
5504,[2245, 2769]
5505,[1698, 1185, 1149]
5506,[1698, 1697]
5507,[1698, 2196]
5508,[692, 318]
5509,[18239, 18238]
5510,[1149, 1148]
5511,[3964, 3927]
5512,[3964, 4517]
5513,[4466, 4467]
5514,[4466, 4517]
5515,[11173, 8778, 18261]
5516,[11173, 15985, 9215]
5517,[4264, 4733]
5518,[4264, 4307]
5519,[11107, 9500]
5520,[11107, 11177]
5521,[16786, 17372]
5522,[16786, 16834]
5523,[17373, 17372]
5524,[17373, 17913]
5525,[16493, 16834]
5526,[17914, 17913]
5527,[17914, 18238]
5528,[216, 1854]
5529,[216, 1777]
5530,[3224, 3896]
5531,[3224, 14362]
5532,[2905, 3003]
5533,[2905, 5165]
5534,[5165, 17220]
5535,[2865, 14137]
5536,[14459, 17225]
5537,[1413, 6942]
5538,[1413, 14137]
5539,[6410, 7788]
5540,[6410, 14348]
5541,[6410, 15429, 17225]
5542,[7936, 1929]
5543,[7936, 6244]
5544,[7936, 17767]
5545,[14686, 14306]
5546,[14686, 14441]
5547,[14686, 17179, 1006, 2868]
5548,[5923, 5872]
5549,[5923, 14089]
5550,[6651, 6351]
5551,[6651, 7310]
5552,[6724, 7048]
5553,[6724, 6847]
5554,[6847, 6650]
5555,[13613, 5685]
5556,[13613, 12648]
5557,[13613, 14341]
5558,[16642, 15374]
5559,[16642, 16562]
5560,[17405, 242, 541]
5561,[17405, 17069]
5562,[17405, 17162]
5563,[14341, 3789]
5564,[1278, 1132]
5565,[1278, 1435]
5566,[200, 18081, 109]
5567,[200, 583]
5568,[200, 293]
5569,[541, 722]
5570,[2473, 2798]
5571,[2473, 2692]
5572,[2306, 2384]
5573,[1726, 2384]
5574,[1726, 2057]
5575,[1798, 1483]
5576,[1798, 1643]
5577,[1798, 2056]
5578,[2343, 2056]
5579,[2343, 2645]
5580,[2971, 2645]
5581,[2971, 2691]
5582,[2971, 3344]
5583,[4546, 4454]
5584,[4546, 4595]
5585,[4546, 5949]
5586,[3103, 2798]
5587,[3103, 3500]
5588,[3103, 3345]
5589,[6693, 458]
5590,[6693, 1137]
5591,[16001, 6582]
5592,[13315, 11046]
5593,[13315, 15908, 11720]
5594,[3640, 14316]
5595,[3640, 12505]
5596,[16671, 3669, 2344, 4715, 1909]
5597,[16671, 7128, 1909]
5598,[15820, 5014]
5599,[15820, 9763]
5600,[14316, 9940]
5601,[8065, 3561, 2677, 9940]
5602,[8065, 14870]
5603,[12505, 5014]
5604,[335, 15183]
5605,[335, 17147]
5606,[335, 828]
5607,[2438, 14621]
5608,[2438, 10587]
5609,[14121, 17147]
5610,[14121, 18240, 3975]
5611,[1633, 1461]
5612,[1633, 1589, 1462]
5613,[1741, 1460]
5614,[1741, 1461]
5615,[520, 758]
5616,[1460, 1049]
5617,[14969, 14713]
5618,[14969, 15088]
5619,[15088, 14812]
5620,[13547, 13546, 13497]
5621,[13547, 13548, 13549]
5622,[14291, 14553]
5623,[14291, 14330]
5624,[14065, 14066, 14012]
5625,[14065, 14376]
5626,[13088, 13125]
5627,[14012, 13498, 13407]
5628,[14012, 14013, 14103, 17375]
5629,[14471, 14067]
5630,[14471, 14866]
5631,[4111, 2975]
5632,[4111, 4050]
5633,[4111, 7503, 5532]
5634,[4295, 3871]
5635,[4989, 5267]
5636,[15559, 3871]
5637,[15559, 15176]
5638,[16937, 5267]
5639,[16937, 17296]
5640,[5856, 5533]
5641,[5856, 5672, 5532]
5642,[5856, 6332, 6713]
5643,[17296, 5533]
5644,[7252, 7080]
5645,[7252, 8061]
5646,[1462, 1672]
5647,[8061, 7900]
5648,[8061, 8781]
5649,[8444, 1672]
5650,[8444, 8913]
5651,[1503, 1373]
5652,[1503, 1777]
5653,[1778, 2163]
5654,[1778, 2029]
5655,[16949, 13106]
5656,[16949, 13518]
5657,[2406, 2256]
5658,[2406, 13518]
5659,[2406, 12817]
5660,[15445, 15086]
5661,[16407, 15636]
5662,[16407, 16081]
5663,[2811, 10762]
5664,[2811, 15086]
5665,[15086, 15085]
5666,[13683, 13313]
5667,[10468, 10023]
5668,[10468, 10469]
5669,[10887, 11355]
5670,[10887, 10944]
5671,[11678, 11355]
5672,[11678, 11854]
5673,[10469, 10470, 10472]
5674,[4221, 10584]
5675,[4221, 10881]
5676,[10472, 10888]
5677,[10945, 12300]
5678,[3694, 3992]
5679,[3694, 18085, 17226]
5680,[5526, 1540, 12582]
5681,[5526, 3777]
5682,[5526, 8286, 12188, 15596]
5683,[8822, 6085, 15613]
5684,[8822, 11732]
5685,[15577, 1116, 8209, 9212]
5686,[15577, 6102, 1039, 2976]
5687,[15577, 15611, 8238]
5688,[10286, 6783]
5689,[13126, 13499]
5690,[13500, 13499]
5691,[13500, 13914]
5692,[12947, 12577]
5693,[13914, 9962, 13870]
5694,[13914, 13913]
5695,[4657, 6971, 286]
5696,[17117, 7888]
5697,[10834, 7624]
5698,[10834, 12973, 1962, 355]
5699,[6663, 5881]
5700,[6663, 6728]
5701,[9215, 10760]
5702,[9455, 2984]
5703,[9455, 9495]
5704,[10126, 10447]
5705,[10126, 10303]
5706,[10303, 10494, 10620]
5707,[13193, 10034]
5708,[13193, 11227, 11879, 9750, 47]
5709,[13193, 13899, 11331]
5710,[6852, 9410, 9256]
5711,[6852, 9143, 2166, 5998]
5712,[6291, 1502]
5713,[6291, 12523, 12876, 2111, 2323, 2623]
5714,[10572, 10960, 11092]
5715,[4073, 12953]
5716,[16510, 2899]
5717,[16510, 16141]
5718,[4606, 16468]
5719,[4606, 16141]
5720,[3106, 3033, 3914]
5721,[3106, 3153]
5722,[3732, 3153]
5723,[3732, 3826]
5724,[6329, 6889]
5725,[6329, 6459]
5726,[6040, 6233, 6511]
5727,[6511, 6459]
5728,[6511, 6890]
5729,[6599, 6891, 6600]
5730,[6599, 6600]
5731,[6330, 6600]
5732,[6330, 6426]
5733,[4860, 4859, 4861, 4863]
5734,[4860, 5232]
5735,[5486, 4821]
5736,[5486, 5384]
5737,[6041, 4822]
5738,[6041, 6426]
5739,[6041, 6186]
5740,[1282, 1645]
5741,[1282, 1760]
5742,[1645, 1890]
5743,[1645, 1760]
5744,[2805, 2800]
5745,[2805, 2801, 2802]
5746,[2805, 2917, 3155]
5747,[2012, 1890]
5748,[2012, 2275]
5749,[1759, 2848]
5750,[1759, 1760]
5751,[1759, 1834]
5752,[1834, 2187]
5753,[1834, 12381]
5754,[9098, 17435]
5755,[9098, 11855]
5756,[14833, 14834]
5757,[14833, 15159]
5758,[15159, 15204]
5759,[15528, 15530]
5760,[15528, 15799]
5761,[16102, 16167]
5762,[16167, 16168]
5763,[16168, 15799]
5764,[16247, 15903]
5765,[16247, 16103]
5766,[16104, 15255]
5767,[16104, 16105]
5768,[2276, 2188]
5769,[2276, 2800]
5770,[1340, 1232]
5771,[1340, 1646]
5772,[1836, 1646]
5773,[1836, 2189]
5774,[1836, 1891]
5775,[1232, 1231, 1889]
5776,[1232, 1567, 1646]
5777,[12178, 10821]
5778,[2252, 182, 8058, 2707]
5779,[2707, 4220]
5780,[10416, 11817]
5781,[10416, 18042]
5782,[7814, 7059]
5783,[7814, 17924]
5784,[4219, 4912]
5785,[4219, 4482]
5786,[4482, 5077]
5787,[4482, 4672]
5788,[4672, 5211]
5789,[4672, 4793]
5790,[4793, 5008]
5791,[4793, 4839]
5792,[3376, 3123]
5793,[3376, 3655]
5794,[3971, 3655]
5795,[3971, 4839]
5796,[3971, 4176]
5797,[5152, 3223]
5798,[5152, 7721]
5799,[14354, 1044]
5800,[14354, 14155, 13870]
5801,[15231, 12796]
5802,[15231, 16143]
5803,[2078, 952]
5804,[2078, 2115]
5805,[17620, 8124, 16714]
5806,[17620, 17622]
5807,[16714, 12796]
5808,[3707, 2906]
5809,[3707, 3321, 2214]
5810,[5698, 9679]
5811,[5698, 9085]
5812,[14184, 14185]
5813,[8071, 6682]
5814,[8071, 8023, 7958]
5815,[8872, 8355]
5816,[8872, 8834]
5817,[9672, 9671]
5818,[10152, 9671]
5819,[10152, 15230, 10092]
5820,[10092, 9619]
5821,[11177, 11075]
5822,[13950, 10331]
5823,[13950, 11622]
5824,[9523, 2402]
5825,[9523, 17817]
5826,[17911, 17959]
5827,[504, 600]
5828,[1354, 1092]
5829,[1354, 1663]
5830,[1092, 600]
5831,[1092, 1093]
5832,[1663, 1664]
5833,[1663, 2151]
5834,[2665, 2666]
5835,[2665, 3169]
5836,[2151, 2152]
5837,[2151, 2666]
5838,[3169, 3170]
5839,[16898, 4069]
5840,[16898, 17489]
5841,[17489, 4731]
5842,[3793, 3213]
5843,[3793, 3741]
5844,[3793, 3794]
5845,[4661, 3794]
5846,[4661, 4602]
5847,[4731, 4069]
5848,[5113, 4602]
5849,[5113, 5070]
5850,[6386, 5070]
5851,[6386, 6387]
5852,[6386, 6612]
5853,[6612, 6682]
5854,[17645, 3868]
5855,[17645, 5659, 13530]
5856,[13530, 545, 13584]
5857,[14279, 13747]
5858,[14279, 14191]
5859,[14191, 13584]
5860,[14585, 15116]
5861,[15116, 15012]
5862,[16833, 16834]
5863,[16833, 17176]
5864,[6703, 6544]
5865,[6703, 6918]
5866,[6918, 9685]
5867,[16281, 10374]
5868,[16281, 14579, 14523, 2173, 14693, 14692, 14691, 14781]
5869,[11792, 3599]
5870,[11792, 17269]
5871,[4299, 3070]
5872,[2981, 10374]
5873,[2981, 3040]
5874,[3070, 3040]
5875,[14781, 13032]
5876,[2651, 1969, 10070, 5731]
5877,[2651, 2765]
5878,[2651, 10102]
5879,[2590, 8310, 8394]
5880,[2590, 7433]
5881,[5955, 3259]
5882,[5955, 6605, 10305]
5883,[6984, 6638]
5884,[6984, 7150]
5885,[11600, 11660, 11917]
5886,[11600, 12088]
5887,[11600, 11661]
5888,[15383, 9001]
5889,[15383, 14356, 12043]
5890,[18261, 1914]
5891,[10212, 8896]
5892,[14028, 11130]
5893,[14028, 17067, 623]
5894,[16071, 16112]
5895,[16071, 17226]
5896,[6552, 3501]
5897,[6552, 6712, 7218]
5898,[15466, 14633]
5899,[15466, 15418]
5900,[15466, 15522]
5901,[17418, 11836]
5902,[17418, 15382]
5903,[4307, 4830]
5904,[4351, 4873]
5905,[4467, 4956]
5906,[2769, 2731]
5907,[2769, 3258]
5908,[3304, 3258]
5909,[3304, 3925]
5910,[3927, 3926, 3925]
5911,[3927, 4565]
5912,[2196, 2195]
5913,[2196, 2731]
5914,[1697, 1148]
5915,[1697, 1665]
5916,[1697, 2195]
5917,[318, 258]
5918,[318, 18238]
5919,[18238, 18237]
5920,[1148, 795]
5921,[1148, 1093]
5922,[4517, 4998]
5923,[4517, 16847]
5924,[4733, 5201]
5925,[4733, 4830]
5926,[9500, 8965]
5927,[9500, 9553]
5928,[17372, 17912]
5929,[17372, 17423]
5930,[16834, 17122]
5931,[17913, 17912]
5932,[17913, 18237]
5933,[1777, 4077]
5934,[3896, 3898]
5935,[3896, 4530, 10914, 5797, 4431, 4316, 3667]
5936,[14137, 4329]
5937,[17225, 10121]
5938,[14348, 5958]
